id,id_eleve,id_matiere,note
29180,3647,1,13.5
29181,3647,2,1.0
29182,3647,3,1.5
29183,3647,4,3.0
29184,3647,5,3.0
29185,3647,6,12.0
29186,3647,7,10.5
29187,3647,8,13.5
29188,3648,1,19.0
29189,3648,2,16.0
29190,3648,3,12.0
29191,3648,4,1.0
29192,3648,5,15.5
29193,3648,6,7.0
29194,3648,7,9.0
29195,3648,9,15.5
29196,3649,1,11.5
29197,3649,2,10.0
29198,3649,3,6.5
29199,3649,4,19.5
29200,3649,5,16.0
29201,3649,6,7.0
29202,3649,7,0.5
29203,3649,8,13.5
29204,3649,10,18.0
29205,3650,1,10.5
29206,3650,2,13.5
29207,3650,3,3.5
29208,3650,4,7.5
29209,3650,5,1.5
29210,3650,6,4.5
29211,3650,7,7.0
29212,3650,8,9.0
29213,3651,1,0.5
29214,3651,2,12.0
29215,3651,3,3.0
29216,3651,4,8.5
29217,3651,5,10.5
29218,3651,6,5.5
29219,3651,7,7.0
29220,3651,8,17.0
29221,3652,1,16.0
29222,3652,2,5.0
29223,3652,3,9.0
29224,3652,4,3.5
29225,3652,5,12.5
29226,3652,6,16.5
29227,3652,7,4.5
29228,3652,8,9.0
29229,3653,1,13.0
29230,3653,2,12.0
29231,3653,3,2.5
29232,3653,4,4.5
29233,3653,5,7.5
29234,3653,6,17.5
29235,3653,7,4.0
29236,3653,8,13.5
29237,3654,1,0.5
29238,3654,2,13.5
29239,3654,3,10.0
29240,3654,4,14.0
29241,3654,5,18.0
29242,3654,6,1.0
29243,3654,7,8.0
29244,3654,8,17.0
29245,3655,1,18.0
29246,3655,2,18.0
29247,3655,3,2.0
29248,3655,4,12.0
29249,3655,5,7.5
29250,3655,6,12.0
29251,3655,7,12.0
29252,3655,8,14.0
29253,3656,1,3.5
29254,3656,2,6.5
29255,3656,3,10.5
29256,3656,4,3.0
29257,3656,5,1.5
29258,3656,6,1.5
29259,3656,7,3.0
29260,3656,9,11.5
29261,3657,1,2.5
29262,3657,2,8.0
29263,3657,3,11.5
29264,3657,4,6.5
29265,3657,5,11.0
29266,3657,6,19.5
29267,3657,7,16.0
29268,3657,8,16.0
29269,3658,1,19.5
29270,3658,2,5.0
29271,3658,3,11.5
29272,3658,4,3.0
29273,3658,5,13.5
29274,3658,6,1.0
29275,3658,7,16.0
29276,3659,1,17.0
29277,3659,2,18.5
29278,3659,3,9.5
29279,3659,4,13.5
29280,3659,5,15.5
29281,3659,6,15.5
29282,3659,7,14.5
29283,3659,8,6.5
29284,3660,1,6.0
29285,3660,2,12.0
29286,3660,3,3.5
29287,3660,4,13.5
29288,3660,5,1.0
29289,3660,6,19.0
29290,3660,7,4.5
29291,3660,8,17.5
29292,3661,1,1.5
29293,3661,2,2.0
29294,3661,3,2.0
29295,3661,4,11.5
29296,3661,5,17.5
29297,3661,6,10.0
29298,3661,7,6.5
29299,3661,9,16.0
29300,3661,12,6.5
29301,3662,1,11.5
29302,3662,2,1.0
29303,3662,3,5.5
29304,3662,4,4.5
29305,3662,5,3.0
29306,3662,6,16.0
29307,3662,7,16.0
29308,3662,8,7.0
29309,3663,1,5.0
29310,3663,2,11.5
29311,3663,3,13.5
29312,3663,4,17.0
29313,3663,5,7.0
29314,3663,6,11.0
29315,3663,7,14.5
29316,3663,12,18.5
29317,3664,1,19.0
29318,3664,2,17.0
29319,3664,3,12.0
29320,3664,4,7.0
29321,3664,5,15.5
29322,3664,6,16.5
29323,3664,7,17.0
29324,3664,8,7.0
29325,3665,1,7.0
29326,3665,2,15.5
29327,3665,3,16.0
29328,3665,4,5.0
29329,3665,5,12.0
29330,3665,6,12.0
29331,3665,7,7.0
29332,3665,8,5.5
29333,3666,1,6.5
29334,3666,2,13.5
29335,3666,3,13.5
29336,3666,4,14.5
29337,3666,5,17.5
29338,3666,6,18.5
29339,3666,7,3.0
29340,3666,8,2.5
29341,3667,1,19.5
29342,3667,2,0.5
29343,3667,3,13.5
29344,3667,4,11.0
29345,3667,5,14.0
29346,3667,6,15.5
29347,3667,7,14.0
29348,3667,9,5.5
29349,3667,10,15.5
29350,3668,1,8.5
29351,3668,2,3.0
29352,3668,3,18.5
29353,3668,4,13.0
29354,3668,5,11.5
29355,3668,6,6.5
29356,3668,7,17.0
29357,3669,1,2.5
29358,3669,2,16.0
29359,3669,3,9.5
29360,3669,4,10.0
29361,3669,5,15.5
29362,3669,6,5.0
29363,3669,7,11.0
29364,3669,8,4.5
29365,3670,1,18.5
29366,3670,2,18.5
29367,3670,3,7.5
29368,3670,4,6.5
29369,3670,5,4.0
29370,3670,6,15.0
29371,3670,7,12.5
29372,3671,1,2.5
29373,3671,2,19.0
29374,3671,3,17.0
29375,3671,4,13.5
29376,3671,5,17.0
29377,3671,6,17.0
29378,3671,7,18.5
29379,3671,8,7.5
29380,3672,1,3.5
29381,3672,2,3.5
29382,3672,3,8.0
29383,3672,4,18.0
29384,3672,5,1.0
29385,3672,6,10.0
29386,3672,7,3.5
29387,3673,1,7.0
29388,3673,2,15.0
29389,3673,3,3.0
29390,3673,4,10.5
29391,3673,5,16.5
29392,3673,6,7.5
29393,3673,7,18.5
29394,3673,10,14.5
29395,3674,1,4.0
29396,3674,2,3.0
29397,3674,3,14.5
29398,3674,4,17.5
29399,3674,5,6.0
29400,3674,6,16.5
29401,3674,7,7.0
29402,3674,8,12.5
29403,3675,1,1.0
29404,3675,2,18.0
29405,3675,3,7.5
29406,3675,4,8.0
29407,3675,5,4.5
29408,3675,6,2.5
29409,3675,7,7.0
29410,3675,8,10.0
29411,3676,1,5.5
29412,3676,2,14.5
29413,3676,3,7.5
29414,3676,4,9.0
29415,3676,5,3.5
29416,3676,6,16.0
29417,3676,7,5.0
29418,3677,1,12.5
29419,3677,2,3.5
29420,3677,3,4.5
29421,3677,4,9.5
29422,3677,5,3.0
29423,3677,6,12.0
29424,3677,7,1.5
29425,3677,12,16.5
29426,3678,1,6.5
29427,3678,2,7.0
29428,3678,3,8.5
29429,3678,4,11.5
29430,3678,5,19.5
29431,3678,6,2.0
29432,3678,7,19.5
29433,3678,8,16.5
29434,3678,12,10.5
29435,3679,1,12.5
29436,3679,2,17.5
29437,3679,3,5.5
29438,3679,4,6.5
29439,3679,5,1.5
29440,3679,6,19.0
29441,3679,7,10.0
29442,3679,11,16.5
29443,3680,1,4.5
29444,3680,2,14.0
29445,3680,3,17.0
29446,3680,4,16.0
29447,3680,5,1.0
29448,3680,6,7.0
29449,3680,7,17.5
29450,3680,8,16.5
29451,3681,1,2.5
29452,3681,2,1.0
29453,3681,3,1.0
29454,3681,4,12.5
29455,3681,5,12.0
29456,3681,6,15.5
29457,3681,7,19.0
29458,3681,8,15.5
29459,3682,1,16.5
29460,3682,2,13.5
29461,3682,3,12.5
29462,3682,4,14.0
29463,3682,5,0.5
29464,3682,6,19.0
29465,3682,7,17.5
29466,3682,8,1.5
29467,3683,1,13.5
29468,3683,2,4.0
29469,3683,3,8.5
29470,3683,4,7.5
29471,3683,5,18.5
29472,3683,6,16.0
29473,3683,7,7.0
29474,3683,10,4.5
29475,3684,1,9.0
29476,3684,2,16.5
29477,3684,3,15.0
29478,3684,4,11.5
29479,3684,5,9.5
29480,3684,6,14.0
29481,3684,7,4.0
29482,3684,8,19.0
29483,3685,1,2.5
29484,3685,2,16.0
29485,3685,3,7.5
29486,3685,4,2.5
29487,3685,5,3.5
29488,3685,6,3.0
29489,3685,7,9.0
29490,3685,9,13.5
29491,3686,1,14.0
29492,3686,2,5.5
29493,3686,3,14.5
29494,3686,4,10.0
29495,3686,5,7.5
29496,3686,6,10.0
29497,3686,7,14.5
29498,3686,8,14.0
29499,3687,1,16.0
29500,3687,2,7.0
29501,3687,3,16.0
29502,3687,4,9.5
29503,3687,5,18.5
29504,3687,6,14.0
29505,3687,7,19.0
29506,3687,8,14.0
29507,3688,1,1.5
29508,3688,2,18.5
29509,3688,3,17.5
29510,3688,4,8.0
29511,3688,5,10.5
29512,3688,6,6.5
29513,3688,7,2.5
29514,3688,9,8.5
29515,3689,1,15.5
29516,3689,2,9.5
29517,3689,3,1.0
29518,3689,4,4.5
29519,3689,5,18.5
29520,3689,6,3.5
29521,3689,7,5.0
29522,3689,8,13.5
29523,3690,1,19.0
29524,3690,2,14.5
29525,3690,3,0.5
29526,3690,4,8.0
29527,3690,5,3.0
29528,3690,6,2.0
29529,3690,7,19.5
29530,3690,8,2.0
29531,3691,1,13.5
29532,3691,2,10.0
29533,3691,3,12.5
29534,3691,4,14.0
29535,3691,5,19.5
29536,3691,6,3.5
29537,3691,7,13.5
29538,3691,10,6.5
29539,3692,1,12.0
29540,3692,2,6.0
29541,3692,3,11.5
29542,3692,4,2.5
29543,3692,5,18.0
29544,3692,6,9.5
29545,3692,7,19.0
29546,3692,8,20.0
29547,3693,1,19.5
29548,3693,2,7.0
29549,3693,3,19.0
29550,3693,4,17.5
29551,3693,5,19.0
29552,3693,6,8.0
29553,3693,7,0.5
29554,3693,8,1.0
29555,3694,1,13.5
29556,3694,2,11.0
29557,3694,3,12.0
29558,3694,4,11.0
29559,3694,5,17.0
29560,3694,6,15.0
29561,3694,7,8.0
29562,3694,8,7.5
29563,3695,1,10.5
29564,3695,2,5.0
29565,3695,3,11.5
29566,3695,4,7.0
29567,3695,5,12.5
29568,3695,6,2.5
29569,3695,7,12.0
29570,3695,8,17.5
29571,3696,1,7.5
29572,3696,2,14.0
29573,3696,3,8.5
29574,3696,4,12.5
29575,3696,5,14.5
29576,3696,6,4.0
29577,3696,7,1.0
29578,3696,8,11.5
29579,3696,9,18.5
29580,3697,1,4.5
29581,3697,2,12.5
29582,3697,3,12.0
29583,3697,4,17.5
29584,3697,5,18.5
29585,3697,6,7.5
29586,3697,7,8.5
29587,3697,11,19.5
29588,3698,1,19.5
29589,3698,2,1.0
29590,3698,3,15.0
29591,3698,4,4.5
29592,3698,5,9.0
29593,3698,6,8.0
29594,3698,7,7.0
29595,3699,1,15.5
29596,3699,2,1.5
29597,3699,3,7.5
29598,3699,4,1.5
29599,3699,5,16.0
29600,3699,6,2.5
29601,3699,7,9.0
29602,3699,8,1.5
29603,3700,1,7.5
29604,3700,2,5.5
29605,3700,3,5.0
29606,3700,4,16.0
29607,3700,5,9.5
29608,3700,6,5.5
29609,3700,7,2.0
29610,3700,8,17.0
29611,3701,1,14.5
29612,3701,2,13.0
29613,3701,3,7.0
29614,3701,4,8.0
29615,3701,5,19.5
29616,3701,6,13.0
29617,3701,7,7.5
29618,3701,8,17.5
29619,3702,1,3.5
29620,3702,2,14.0
29621,3702,3,2.0
29622,3702,4,19.5
29623,3702,5,5.5
29624,3702,6,19.5
29625,3702,7,15.0
29626,3702,8,9.0
29627,3703,1,15.5
29628,3703,2,18.5
29629,3703,3,15.0
29630,3703,4,5.5
29631,3703,5,9.5
29632,3703,6,12.0
29633,3703,7,14.5
29634,3703,8,0.5
29635,3704,1,2.5
29636,3704,2,3.0
29637,3704,3,8.5
29638,3704,4,3.5
29639,3704,5,15.5
29640,3704,6,13.5
29641,3704,7,4.5
29642,3704,8,9.5
29643,3705,1,3.0
29644,3705,2,13.0
29645,3705,3,10.5
29646,3705,4,12.0
29647,3705,5,0.5
29648,3705,6,0.5
29649,3705,7,17.0
29650,3705,8,3.5
29651,3706,1,19.0
29652,3706,2,5.5
29653,3706,3,4.0
29654,3706,4,0.5
29655,3706,5,2.5
29656,3706,6,3.5
29657,3706,7,17.0
29658,3706,8,2.5
29659,3707,1,1.5
29660,3707,2,1.0
29661,3707,3,1.5
29662,3707,4,9.0
29663,3707,5,10.0
29664,3707,6,15.0
29665,3707,7,3.5
29666,3708,1,18.5
29667,3708,2,9.0
29668,3708,3,9.5
29669,3708,4,13.5
29670,3708,5,17.0
29671,3708,6,8.5
29672,3708,7,1.5
29673,3708,8,14.0
29674,3709,1,13.0
29675,3709,2,17.5
29676,3709,3,11.5
29677,3709,4,13.5
29678,3709,5,13.0
29679,3709,6,0.5
29680,3709,7,5.5
29681,3709,8,10.5
29682,3710,1,8.0
29683,3710,2,3.5
29684,3710,3,7.0
29685,3710,4,4.0
29686,3710,5,4.5
29687,3710,6,13.0
29688,3710,7,15.5
29689,3710,9,4.0
29690,3710,8,2.5
29691,3711,1,19.5
29692,3711,2,18.0
29693,3711,3,14.0
29694,3711,4,1.0
29695,3711,5,9.5
29696,3711,6,2.0
29697,3711,7,3.5
29698,3711,9,3.0
29699,3712,1,11.0
29700,3712,2,16.5
29701,3712,3,11.5
29702,3712,4,3.5
29703,3712,5,8.0
29704,3712,6,5.5
29705,3712,7,16.0
29706,3712,8,8.5
29707,3713,1,16.0
29708,3713,2,14.5
29709,3713,3,9.0
29710,3713,4,11.0
29711,3713,5,19.5
29712,3713,6,19.0
29713,3713,7,12.0
29714,3714,1,6.0
29715,3714,2,1.5
29716,3714,3,9.5
29717,3714,4,1.5
29718,3714,5,7.5
29719,3714,6,14.5
29720,3714,7,18.5
29721,3714,8,3.0
29722,3714,10,0.5
29723,3715,1,16.5
29724,3715,2,11.5
29725,3715,3,8.5
29726,3715,4,16.0
29727,3715,5,5.0
29728,3715,6,1.0
29729,3715,7,7.0
29730,3715,8,4.5
29731,3715,9,12.0
29732,3716,1,13.0
29733,3716,2,18.0
29734,3716,3,12.0
29735,3716,4,12.5
29736,3716,5,17.0
29737,3716,6,16.5
29738,3716,7,9.0
29739,3716,8,6.5
29740,3717,1,6.0
29741,3717,2,6.0
29742,3717,3,16.5
29743,3717,4,3.5
29744,3717,5,15.5
29745,3717,6,8.0
29746,3717,7,9.0
29747,3718,1,6.0
29748,3718,2,14.0
29749,3718,3,9.0
29750,3718,4,0.5
29751,3718,5,19.5
29752,3718,6,15.5
29753,3718,7,18.0
29754,3718,8,18.5
29755,3719,1,14.5
29756,3719,2,4.0
29757,3719,3,14.5
29758,3719,4,4.0
29759,3719,5,12.5
29760,3719,6,13.5
29761,3719,7,14.5
29762,3719,9,7.0
29763,3720,1,20.0
29764,3720,2,10.0
29765,3720,3,14.0
29766,3720,4,5.0
29767,3720,5,12.0
29768,3720,6,11.5
29769,3720,7,19.0
29770,3720,9,19.5
29771,3721,1,2.5
29772,3721,2,2.0
29773,3721,3,19.0
29774,3721,4,13.5
29775,3721,5,17.0
29776,3721,6,11.5
29777,3721,7,8.5
29778,3721,8,7.5
29779,3722,1,5.0
29780,3722,2,7.5
29781,3722,3,19.0
29782,3722,4,2.0
29783,3722,5,17.5
29784,3722,6,17.5
29785,3722,7,3.5
29786,3722,8,20.0
29787,3723,1,17.5
29788,3723,2,8.5
29789,3723,3,17.5
29790,3723,4,3.0
29791,3723,5,19.0
29792,3723,6,7.0
29793,3723,7,12.5
29794,3723,8,11.0
29795,3724,1,16.5
29796,3724,2,19.0
29797,3724,3,14.5
29798,3724,4,6.0
29799,3724,5,2.5
29800,3724,6,18.5
29801,3724,7,17.5
29802,3724,8,7.0
29803,3725,1,19.0
29804,3725,2,14.0
29805,3725,3,6.5
29806,3725,4,6.5
29807,3725,5,9.5
29808,3725,6,14.0
29809,3725,7,13.5
29810,3725,8,15.0
29811,3726,1,7.5
29812,3726,2,15.0
29813,3726,3,4.5
29814,3726,4,13.5
29815,3726,5,16.5
29816,3726,6,8.0
29817,3726,7,16.0
29818,3726,8,10.0
29819,3727,1,4.5
29820,3727,2,4.0
29821,3727,3,18.0
29822,3727,4,13.0
29823,3727,5,5.5
29824,3727,6,12.0
29825,3727,7,11.0
29826,3727,8,18.0
29827,3728,1,17.0
29828,3728,2,3.5
29829,3728,3,18.0
29830,3728,4,8.5
29831,3728,5,14.5
29832,3728,6,6.0
29833,3728,7,11.0
29834,3728,8,11.5
29835,3729,1,6.0
29836,3729,2,19.5
29837,3729,3,1.0
29838,3729,4,11.5
29839,3729,5,7.0
29840,3729,6,3.5
29841,3729,7,18.5
29842,3729,8,5.5
29843,3729,10,10.5
29844,3730,1,20.0
29845,3730,2,6.0
29846,3730,3,12.0
29847,3730,4,10.5
29848,3730,5,10.0
29849,3730,6,6.5
29850,3730,7,3.5
29851,3730,8,19.0
29852,3731,1,12.0
29853,3731,2,20.0
29854,3731,3,17.5
29855,3731,4,7.0
29856,3731,5,3.5
29857,3731,6,14.5
29858,3731,7,6.0
29859,3731,8,15.5
29860,3732,1,9.0
29861,3732,2,12.5
29862,3732,3,6.0
29863,3732,4,13.5
29864,3732,5,4.0
29865,3732,6,17.0
29866,3732,7,5.5
29867,3733,1,6.5
29868,3733,2,4.5
29869,3733,3,16.5
29870,3733,4,10.0
29871,3733,5,5.5
29872,3733,6,20.0
29873,3733,7,13.5
29874,3733,8,15.5
29875,3733,11,17.5
29876,3734,1,15.5
29877,3734,2,6.0
29878,3734,3,12.5
29879,3734,4,12.0
29880,3734,5,4.0
29881,3734,6,6.0
29882,3734,7,13.0
29883,3734,8,10.5
29884,3735,1,14.5
29885,3735,2,19.0
29886,3735,3,9.0
29887,3735,4,5.0
29888,3735,5,11.5
29889,3735,6,10.0
29890,3735,7,18.0
29891,3735,8,19.0
29892,3736,1,6.5
29893,3736,2,11.0
29894,3736,3,3.0
29895,3736,4,6.0
29896,3736,5,1.0
29897,3736,6,6.0
29898,3736,7,13.5
29899,3736,8,10.0
29900,3737,1,2.5
29901,3737,2,10.0
29902,3737,3,9.0
29903,3737,4,5.5
29904,3737,5,7.0
29905,3737,6,5.5
29906,3737,7,5.5
29907,3737,8,4.0
29908,3738,1,5.0
29909,3738,2,7.0
29910,3738,3,16.0
29911,3738,4,5.0
29912,3738,5,15.0
29913,3738,6,8.5
29914,3738,7,6.5
29915,3738,8,9.0
29916,3739,1,13.5
29917,3739,2,15.0
29918,3739,3,12.0
29919,3739,4,11.0
29920,3739,5,4.5
29921,3739,6,7.0
29922,3739,7,9.5
29923,3739,8,10.5
29924,3740,1,5.0
29925,3740,2,12.0
29926,3740,3,4.0
29927,3740,4,13.0
29928,3740,5,6.5
29929,3740,6,9.5
29930,3740,7,18.5
29931,3740,8,16.5
29932,3741,1,20.0
29933,3741,2,16.0
29934,3741,3,7.0
29935,3741,4,13.0
29936,3741,5,2.0
29937,3741,6,20.0
29938,3741,7,10.5
29939,3741,8,1.5
29940,3742,1,1.5
29941,3742,2,2.5
29942,3742,3,15.0
29943,3742,4,11.0
29944,3742,5,19.5
29945,3742,6,4.0
29946,3742,7,11.0
29947,3743,1,3.0
29948,3743,2,16.0
29949,3743,3,16.5
29950,3743,4,5.0
29951,3743,5,8.5
29952,3743,6,15.5
29953,3743,7,6.5
29954,3743,8,5.0
29955,3744,1,5.0
29956,3744,2,19.0
29957,3744,3,13.5
29958,3744,4,1.5
29959,3744,5,8.5
29960,3744,6,17.5
29961,3744,7,17.0
29962,3744,8,9.5
29963,3745,1,4.0
29964,3745,2,16.0
29965,3745,3,6.0
29966,3745,4,19.5
29967,3745,5,15.5
29968,3745,6,1.0
29969,3745,7,6.5
29970,3746,1,17.5
29971,3746,2,18.5
29972,3746,3,3.0
29973,3746,4,15.0
29974,3746,5,18.5
29975,3746,6,4.0
29976,3746,7,12.0
29977,3746,8,16.5
29978,3747,1,15.5
29979,3747,2,2.0
29980,3747,3,17.0
29981,3747,4,18.5
29982,3747,5,14.5
29983,3747,6,10.5
29984,3747,7,19.0
29985,3747,8,14.5
29986,3748,1,13.0
29987,3748,2,16.0
29988,3748,3,2.0
29989,3748,4,19.0
29990,3748,5,12.5
29991,3748,6,20.0
29992,3748,7,7.0
29993,3748,8,14.0
29994,3749,1,14.0
29995,3749,2,17.5
29996,3749,3,13.0
29997,3749,4,14.0
29998,3749,5,18.5
29999,3749,6,9.0
30000,3749,7,9.0
30001,3749,8,18.5
30002,3750,1,9.5
30003,3750,2,7.5
30004,3750,3,7.0
30005,3750,4,18.5
30006,3750,5,9.5
30007,3750,6,10.5
30008,3750,7,10.5
30009,3750,8,3.5
30010,3751,1,15.0
30011,3751,2,10.0
30012,3751,3,18.5
30013,3751,4,12.0
30014,3751,5,3.0
30015,3751,6,15.0
30016,3751,7,14.0
30017,3751,8,4.0
30018,3752,1,19.5
30019,3752,2,9.5
30020,3752,3,8.0
30021,3752,4,0.5
30022,3752,5,12.5
30023,3752,6,6.5
30024,3752,7,12.0
30025,3752,8,12.0
30026,3753,1,15.0
30027,3753,2,14.5
30028,3753,3,16.0
30029,3753,4,9.5
30030,3753,5,8.5
30031,3753,6,17.5
30032,3753,7,10.5
30033,3753,9,3.5
30034,3754,1,12.5
30035,3754,2,5.0
30036,3754,3,18.0
30037,3754,4,7.5
30038,3754,5,7.5
30039,3754,6,7.5
30040,3754,7,4.0
30041,3754,8,3.5
30042,3755,1,5.0
30043,3755,2,1.0
30044,3755,3,18.5
30045,3755,4,18.5
30046,3755,5,12.0
30047,3755,6,15.0
30048,3755,7,1.0
30049,3755,9,14.0
30050,3756,1,9.5
30051,3756,2,17.0
30052,3756,3,13.5
30053,3756,4,15.5
30054,3756,5,17.5
30055,3756,6,15.5
30056,3756,7,17.0
30057,3756,8,12.0
30058,3757,1,4.0
30059,3757,2,16.5
30060,3757,3,16.5
30061,3757,4,1.0
30062,3757,5,2.0
30063,3757,6,15.5
30064,3757,7,10.0
30065,3757,8,2.0
30066,3758,1,9.0
30067,3758,2,3.0
30068,3758,3,4.5
30069,3758,4,9.0
30070,3758,5,7.5
30071,3758,6,7.5
30072,3758,7,12.5
30073,3758,8,8.0
30074,3759,1,7.5
30075,3759,2,1.0
30076,3759,3,8.0
30077,3759,4,5.5
30078,3759,5,14.0
30079,3759,6,8.5
30080,3759,7,15.0
30081,3759,10,14.5
30082,3760,1,11.0
30083,3760,2,4.5
30084,3760,3,12.5
30085,3760,4,6.5
30086,3760,5,2.0
30087,3760,6,13.5
30088,3760,7,1.0
30089,3760,9,1.0
30090,3761,1,1.5
30091,3761,2,11.0
30092,3761,3,5.5
30093,3761,4,10.5
30094,3761,5,18.0
30095,3761,6,8.0
30096,3761,7,2.0
30097,3761,8,14.0
30098,3762,1,16.0
30099,3762,2,2.5
30100,3762,3,9.5
30101,3762,4,8.5
30102,3762,5,10.5
30103,3762,6,1.5
30104,3762,7,6.0
30105,3763,1,18.0
30106,3763,2,14.0
30107,3763,3,17.5
30108,3763,4,14.0
30109,3763,5,19.0
30110,3763,6,1.5
30111,3763,7,12.5
30112,3763,8,6.0
30113,3764,1,0.5
30114,3764,2,7.0
30115,3764,3,18.0
30116,3764,4,1.5
30117,3764,5,2.0
30118,3764,6,18.5
30119,3764,7,19.5
30120,3765,1,15.5
30121,3765,2,11.5
30122,3765,3,19.5
30123,3765,4,2.5
30124,3765,5,6.5
30125,3765,6,7.5
30126,3765,7,15.0
30127,3765,8,16.0
30128,3766,1,5.5
30129,3766,2,17.5
30130,3766,3,19.0
30131,3766,4,13.0
30132,3766,5,18.5
30133,3766,6,10.0
30134,3766,7,13.0
30135,3766,8,19.0
30136,3767,1,13.5
30137,3767,2,8.5
30138,3767,3,19.5
30139,3767,4,2.0
30140,3767,5,8.5
30141,3767,6,13.5
30142,3767,7,19.5
30143,3768,1,6.0
30144,3768,2,6.0
30145,3768,3,17.0
30146,3768,4,15.0
30147,3768,5,6.5
30148,3768,6,18.5
30149,3768,7,13.5
30150,3768,8,18.5
30151,3769,1,17.0
30152,3769,2,5.5
30153,3769,3,3.0
30154,3769,4,13.0
30155,3769,5,5.0
30156,3769,6,10.5
30157,3769,7,13.5
30158,3769,8,4.0
30159,3770,1,10.0
30160,3770,2,16.5
30161,3770,3,7.5
30162,3770,4,6.5
30163,3770,5,20.0
30164,3770,6,1.0
30165,3770,7,5.0
30166,3770,8,4.5
30167,3770,12,14.0
30168,3771,1,11.0
30169,3771,2,3.0
30170,3771,3,2.0
30171,3771,4,20.0
30172,3771,5,3.0
30173,3771,6,19.0
30174,3771,7,1.0
30175,3771,12,1.5
30176,3772,1,16.5
30177,3772,2,18.0
30178,3772,3,2.0
30179,3772,4,3.5
30180,3772,5,11.5
30181,3772,6,5.0
30182,3772,7,12.0
30183,3772,8,15.5
30184,3773,1,18.5
30185,3773,2,19.0
30186,3773,3,1.0
30187,3773,4,17.5
30188,3773,5,6.5
30189,3773,6,20.0
30190,3773,7,16.0
30191,3773,8,9.0
30192,3774,1,2.0
30193,3774,2,12.5
30194,3774,3,6.5
30195,3774,4,14.0
30196,3774,5,19.0
30197,3774,6,9.5
30198,3774,7,16.5
30199,3775,1,5.0
30200,3775,2,3.0
30201,3775,3,0.5
30202,3775,4,6.0
30203,3775,5,1.5
30204,3775,6,2.5
30205,3775,7,3.5
30206,3775,9,13.5
30207,3776,1,10.5
30208,3776,2,20.0
30209,3776,3,18.5
30210,3776,4,8.0
30211,3776,5,8.0
30212,3776,6,14.5
30213,3776,7,8.5
30214,3776,8,1.5
30215,3777,1,13.0
30216,3777,2,10.0
30217,3777,3,17.0
30218,3777,4,5.5
30219,3777,5,3.0
30220,3777,6,3.5
30221,3777,7,19.0
30222,3777,8,2.0
30223,3778,1,1.0
30224,3778,2,6.5
30225,3778,3,18.5
30226,3778,4,4.0
30227,3778,5,8.0
30228,3778,6,10.5
30229,3778,7,12.5
30230,3778,8,10.5
30231,3778,11,2.5
30232,3779,1,13.0
30233,3779,2,17.5
30234,3779,3,3.0
30235,3779,4,18.5
30236,3779,5,11.0
30237,3779,6,6.0
30238,3779,7,2.0
30239,3779,8,1.5
30240,3780,1,20.0
30241,3780,2,7.5
30242,3780,3,14.0
30243,3780,4,6.0
30244,3780,5,4.5
30245,3780,6,15.5
30246,3780,7,2.0
30247,3780,8,19.5
30248,3781,1,19.0
30249,3781,2,9.0
30250,3781,3,6.0
30251,3781,4,10.0
30252,3781,5,9.0
30253,3781,6,6.5
30254,3781,7,11.5
30255,3781,11,15.5
30256,3782,1,2.0
30257,3782,2,3.0
30258,3782,3,6.5
30259,3782,4,19.5
30260,3782,5,10.0
30261,3782,6,15.0
30262,3782,7,6.5
30263,3782,8,16.5
30264,3783,1,9.0
30265,3783,2,1.0
30266,3783,3,9.0
30267,3783,4,14.5
30268,3783,5,17.5
30269,3783,6,5.0
30270,3783,7,10.5
30271,3783,8,12.5
30272,3783,10,6.5
30273,3784,1,12.5
30274,3784,2,13.5
30275,3784,3,8.0
30276,3784,4,16.0
30277,3784,5,9.0
30278,3784,6,8.0
30279,3784,7,13.0
30280,3784,8,17.0
30281,3785,1,18.5
30282,3785,2,15.0
30283,3785,3,16.0
30284,3785,4,11.0
30285,3785,5,7.0
30286,3785,6,1.5
30287,3785,7,7.0
30288,3785,8,4.0
30289,3786,1,10.0
30290,3786,2,16.0
30291,3786,3,17.0
30292,3786,4,18.5
30293,3786,5,8.5
30294,3786,6,10.0
30295,3786,7,18.0
30296,3786,8,19.5
30297,3787,1,13.5
30298,3787,2,12.5
30299,3787,3,3.0
30300,3787,4,10.5
30301,3787,5,11.0
30302,3787,6,15.0
30303,3787,7,5.0
30304,3787,8,6.0
30305,3788,1,10.5
30306,3788,2,13.5
30307,3788,3,9.0
30308,3788,4,13.5
30309,3788,5,13.5
30310,3788,6,4.5
30311,3788,7,16.0
30312,3789,1,14.5
30313,3789,2,4.5
30314,3789,3,14.5
30315,3789,4,13.0
30316,3789,5,6.0
30317,3789,6,16.5
30318,3789,7,10.0
30319,3789,8,12.0
30320,3790,1,5.0
30321,3790,2,16.0
30322,3790,3,15.0
30323,3790,4,5.5
30324,3790,5,6.0
30325,3790,6,19.0
30326,3790,7,10.5
30327,3790,8,4.0
30328,3790,11,19.0
30329,3791,1,6.0
30330,3791,2,17.5
30331,3791,3,2.0
30332,3791,4,2.5
30333,3791,5,5.0
30334,3791,6,0.5
30335,3791,7,8.5
30336,3791,8,4.5
30337,3792,1,19.0
30338,3792,2,7.0
30339,3792,3,3.0
30340,3792,4,5.0
30341,3792,5,19.0
30342,3792,6,8.5
30343,3792,7,3.5
30344,3792,8,17.5
